"","product_type","stay_dt","dow","booking_dt","days_prior","daily_gross_bookings","daily_gross_rev","daily_cxl_bookings","daily_cxl_rev","daily_net_bookings","daily_net_rev","cummulative_gross_bookings","cummulative_gross_rev","cummulative_cxl_bookings","cummulative_cxl_rev","OTB","OTB_rev","OTB_to_be_cxl","OTB_rev_to_be_cxl","OTB_to_survive","OTB_rev_to_survive","day_of_week","dp_range","price","OTB_cxl_rate","day_type","OP_FENC","CORP_BUS","MEM_OTHER","GOV_UNFENC","GROUP"
"5897","GOVERNMENT",2012-02-03,6,2012-01-23,11,0,0,0,0,0,0,6,798,0,0,6,798,0,0,6,798,"6","8_14",133,0,1,0,0,0,1,0
"5898","GOVERNMENT",2012-02-03,6,2012-01-22,12,0,0,0,0,0,0,6,798,0,0,6,798,0,0,6,798,"6","8_14",133,0,1,0,0,0,1,0
"5899","GOVERNMENT",2012-02-03,6,2012-01-21,13,0,0,0,0,0,0,6,798,0,0,6,798,0,0,6,798,"6","8_14",133,0,1,0,0,0,1,0
"5900","GOVERNMENT",2012-02-03,6,2012-01-20,14,1,133,0,0,1,133,6,798,0,0,6,798,0,0,6,798,"6","8_14",133,0,1,0,0,0,1,0
"5901","GOVERNMENT",2012-02-03,6,2012-01-19,15,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","15_21",133,0,1,0,0,0,1,0
"5902","GOVERNMENT",2012-02-03,6,2012-01-18,16,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","15_21",133,0,1,0,0,0,1,0
"5903","GOVERNMENT",2012-02-03,6,2012-01-17,17,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","15_21",133,0,1,0,0,0,1,0
"5904","GOVERNMENT",2012-02-03,6,2012-01-16,18,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","15_21",133,0,1,0,0,0,1,0
"5905","GOVERNMENT",2012-02-03,6,2012-01-15,19,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","15_21",133,0,1,0,0,0,1,0
"5906","GOVERNMENT",2012-02-03,6,2012-01-14,20,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","15_21",133,0,1,0,0,0,1,0
"5907","GOVERNMENT",2012-02-03,6,2012-01-13,21,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","15_21",133,0,1,0,0,0,1,0
"5908","GOVERNMENT",2012-02-03,6,2012-01-12,22,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","22_28",133,0,1,0,0,0,1,0
"5909","GOVERNMENT",2012-02-03,6,2012-01-11,23,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","22_28",133,0,1,0,0,0,1,0
"5910","GOVERNMENT",2012-02-03,6,2012-01-10,24,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","22_28",133,0,1,0,0,0,1,0
"5911","GOVERNMENT",2012-02-03,6,2012-01-09,25,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","22_28",133,0,1,0,0,0,1,0
"5912","GOVERNMENT",2012-02-03,6,2012-01-08,26,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","22_28",133,0,1,0,0,0,1,0
"5913","GOVERNMENT",2012-02-03,6,2012-01-07,27,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","22_28",133,0,1,0,0,0,1,0
"5914","GOVERNMENT",2012-02-03,6,2012-01-06,28,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","22_28",133,0,1,0,0,0,1,0
"5915","GOVERNMENT",2012-02-03,6,2012-01-05,29,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","29_32",133,0,1,0,0,0,1,0
"5916","GOVERNMENT",2012-02-03,6,2012-01-04,30,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","29_32",133,0,1,0,0,0,1,0
"5917","GOVERNMENT",2012-02-03,6,2012-01-03,31,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","29_32",133,0,1,0,0,0,1,0
"5918","GOVERNMENT",2012-02-03,6,2012-01-02,32,0,0,0,0,0,0,5,665,0,0,5,665,0,0,5,665,"6","29_32",133,0,1,0,0,0,1,0
"5919","GOVERNMENT",2012-02-04,7,2012-02-03,1,0,0,0,0,0,0,5,710,1,89,4,621,0,0,4,621,"7","1_7",155.25,0,1,0,0,0,1,0
"5920","GOVERNMENT",2012-02-04,7,2012-02-02,2,0,0,1,89,-1,-89,5,710,1,89,4,621,0,0,4,621,"7","1_7",155.25,0,1,0,0,0,1,0
"5921","GOVERNMENT",2012-02-04,7,2012-02-01,3,1,178,0,0,1,178,5,710,0,0,5,710,1,89,4,621,"7","1_7",142,0.2,1,0,0,0,1,0
"5922","GOVERNMENT",2012-02-04,7,2012-01-31,4,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","1_7",133,0,1,0,0,0,1,0
"5923","GOVERNMENT",2012-02-04,7,2012-01-30,5,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","1_7",133,0,1,0,0,0,1,0
"5924","GOVERNMENT",2012-02-04,7,2012-01-29,6,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","1_7",133,0,1,0,0,0,1,0
"5925","GOVERNMENT",2012-02-04,7,2012-01-28,7,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","1_7",133,0,1,0,0,0,1,0
"5926","GOVERNMENT",2012-02-04,7,2012-01-27,8,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","8_14",133,0,1,0,0,0,1,0
"5927","GOVERNMENT",2012-02-04,7,2012-01-26,9,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","8_14",133,0,1,0,0,0,1,0
"5928","GOVERNMENT",2012-02-04,7,2012-01-25,10,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","8_14",133,0,1,0,0,0,1,0
"5929","GOVERNMENT",2012-02-04,7,2012-01-24,11,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","8_14",133,0,1,0,0,0,1,0
"5930","GOVERNMENT",2012-02-04,7,2012-01-23,12,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","8_14",133,0,1,0,0,0,1,0
"5931","GOVERNMENT",2012-02-04,7,2012-01-22,13,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","8_14",133,0,1,0,0,0,1,0
"5932","GOVERNMENT",2012-02-04,7,2012-01-21,14,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","8_14",133,0,1,0,0,0,1,0
"5933","GOVERNMENT",2012-02-04,7,2012-01-20,15,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","15_21",133,0,1,0,0,0,1,0
"5934","GOVERNMENT",2012-02-04,7,2012-01-19,16,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","15_21",133,0,1,0,0,0,1,0
"5935","GOVERNMENT",2012-02-04,7,2012-01-18,17,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","15_21",133,0,1,0,0,0,1,0
"5936","GOVERNMENT",2012-02-04,7,2012-01-17,18,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","15_21",133,0,1,0,0,0,1,0
"5937","GOVERNMENT",2012-02-04,7,2012-01-16,19,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","15_21",133,0,1,0,0,0,1,0
"5938","GOVERNMENT",2012-02-04,7,2012-01-15,20,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","15_21",133,0,1,0,0,0,1,0
"5939","GOVERNMENT",2012-02-04,7,2012-01-14,21,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","15_21",133,0,1,0,0,0,1,0
"5940","GOVERNMENT",2012-02-04,7,2012-01-13,22,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","22_28",133,0,1,0,0,0,1,0
"5941","GOVERNMENT",2012-02-04,7,2012-01-12,23,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","22_28",133,0,1,0,0,0,1,0
"5942","GOVERNMENT",2012-02-04,7,2012-01-11,24,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","22_28",133,0,1,0,0,0,1,0
"5943","GOVERNMENT",2012-02-04,7,2012-01-10,25,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","22_28",133,0,1,0,0,0,1,0
"5944","GOVERNMENT",2012-02-04,7,2012-01-09,26,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","22_28",133,0,1,0,0,0,1,0
"5945","GOVERNMENT",2012-02-04,7,2012-01-08,27,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","22_28",133,0,1,0,0,0,1,0
"5946","GOVERNMENT",2012-02-04,7,2012-01-07,28,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","22_28",133,0,1,0,0,0,1,0
"5947","GOVERNMENT",2012-02-04,7,2012-01-06,29,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","29_32",133,0,1,0,0,0,1,0
"5948","GOVERNMENT",2012-02-04,7,2012-01-05,30,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","29_32",133,0,1,0,0,0,1,0
"5949","GOVERNMENT",2012-02-04,7,2012-01-04,31,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","29_32",133,0,1,0,0,0,1,0
"5950","GOVERNMENT",2012-02-04,7,2012-01-03,32,0,0,0,0,0,0,4,532,0,0,4,532,0,0,4,532,"7","29_32",133,0,1,0,0,0,1,0
"5951","GOVERNMENT",2012-02-05,1,2012-02-04,1,0,0,0,0,0,0,43,5897,4,488,39,5409,2,266,37,5143,"1","1_7",138.692307692308,0.0512820512820513,1,0,0,0,1,0
"5952","GOVERNMENT",2012-02-05,1,2012-02-03,2,0,0,1,133,-1,-133,43,5897,4,488,39,5409,2,266,37,5143,"1","1_7",138.692307692308,0.0512820512820513,1,0,0,0,1,0
"5953","GOVERNMENT",2012-02-05,1,2012-02-02,3,0,0,1,89,-1,-89,43,5897,3,355,40,5542,3,399,37,5143,"1","1_7",138.55,0.075,1,0,0,0,1,0
"5954","GOVERNMENT",2012-02-05,1,2012-02-01,4,1,178,0,0,1,178,43,5897,2,266,41,5631,4,488,37,5143,"1","1_7",137.341463414634,0.0975609756097561,1,0,0,0,1,0
"5955","GOVERNMENT",2012-02-05,1,2012-01-31,5,0,0,0,0,0,0,42,5719,2,266,40,5453,3,399,37,5054,"1","1_7",136.325,0.075,1,0,0,0,1,0
"5956","GOVERNMENT",2012-02-05,1,2012-01-30,6,1,133,0,0,1,133,42,5719,2,266,40,5453,3,399,37,5054,"1","1_7",136.325,0.075,1,0,0,0,1,0
"5957","GOVERNMENT",2012-02-05,1,2012-01-29,7,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","1_7",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5958","GOVERNMENT",2012-02-05,1,2012-01-28,8,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","8_14",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5959","GOVERNMENT",2012-02-05,1,2012-01-27,9,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","8_14",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5960","GOVERNMENT",2012-02-05,1,2012-01-26,10,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","8_14",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5961","GOVERNMENT",2012-02-05,1,2012-01-25,11,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","8_14",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5962","GOVERNMENT",2012-02-05,1,2012-01-24,12,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","8_14",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5963","GOVERNMENT",2012-02-05,1,2012-01-23,13,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","8_14",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5964","GOVERNMENT",2012-02-05,1,2012-01-22,14,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","8_14",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5965","GOVERNMENT",2012-02-05,1,2012-01-21,15,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","15_21",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5966","GOVERNMENT",2012-02-05,1,2012-01-20,16,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","15_21",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5967","GOVERNMENT",2012-02-05,1,2012-01-19,17,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","15_21",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5968","GOVERNMENT",2012-02-05,1,2012-01-18,18,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","15_21",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5969","GOVERNMENT",2012-02-05,1,2012-01-17,19,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","15_21",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5970","GOVERNMENT",2012-02-05,1,2012-01-16,20,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","15_21",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5971","GOVERNMENT",2012-02-05,1,2012-01-15,21,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","15_21",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5972","GOVERNMENT",2012-02-05,1,2012-01-14,22,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","22_28",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5973","GOVERNMENT",2012-02-05,1,2012-01-13,23,0,0,0,0,0,0,41,5586,2,266,39,5320,2,266,37,5054,"1","22_28",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5974","GOVERNMENT",2012-02-05,1,2012-01-12,24,5,665,1,133,4,532,41,5586,2,266,39,5320,2,266,37,5054,"1","22_28",136.410256410256,0.0512820512820513,1,0,0,0,1,0
"5975","GOVERNMENT",2012-02-05,1,2012-01-11,25,3,399,0,0,3,399,36,4921,1,133,35,4788,2,266,33,4522,"1","22_28",136.8,0.0571428571428571,1,0,0,0,1,0
"5976","GOVERNMENT",2012-02-05,1,2012-01-10,26,0,0,0,0,0,0,33,4522,1,133,32,4389,2,266,30,4123,"1","22_28",137.15625,0.0625,1,0,0,0,1,0
"5977","GOVERNMENT",2012-02-05,1,2012-01-09,27,5,665,0,0,5,665,33,4522,1,133,32,4389,2,266,30,4123,"1","22_28",137.15625,0.0625,1,0,0,0,1,0
"5978","GOVERNMENT",2012-02-05,1,2012-01-08,28,0,0,0,0,0,0,28,3857,1,133,27,3724,1,133,26,3591,"1","22_28",137.925925925926,0.037037037037037,1,0,0,0,1,0
"5979","GOVERNMENT",2012-02-05,1,2012-01-07,29,0,0,0,0,0,0,28,3857,1,133,27,3724,1,133,26,3591,"1","29_32",137.925925925926,0.037037037037037,1,0,0,0,1,0
"5980","GOVERNMENT",2012-02-05,1,2012-01-06,30,16,2261,1,133,15,2128,28,3857,1,133,27,3724,1,133,26,3591,"1","29_32",137.925925925926,0.037037037037037,1,0,0,0,1,0
"5981","GOVERNMENT",2012-02-05,1,2012-01-05,31,3,399,0,0,3,399,12,1596,0,0,12,1596,0,0,12,1596,"1","29_32",133,0,1,0,0,0,1,0
"5982","GOVERNMENT",2012-02-05,1,2012-01-04,32,0,0,0,0,0,0,9,1197,0,0,9,1197,0,0,9,1197,"1","29_32",133,0,1,0,0,0,1,0
"5983","GOVERNMENT",2012-02-06,2,2012-02-05,1,0,0,1,133,-1,-133,75,10318,6,754,69,9564,3,415,66,9149,"2","1_7",138.608695652174,0.0434782608695652,0,0,0,0,1,0
"5984","GOVERNMENT",2012-02-06,2,2012-02-04,2,0,0,0,0,0,0,75,10318,5,621,70,9697,4,548,66,9149,"2","1_7",138.528571428571,0.0571428571428571,0,0,0,0,1,0
"5985","GOVERNMENT",2012-02-06,2,2012-02-03,3,0,0,1,133,-1,-133,75,10318,5,621,70,9697,4,548,66,9149,"2","1_7",138.528571428571,0.0571428571428571,0,0,0,0,1,0
"5986","GOVERNMENT",2012-02-06,2,2012-02-02,4,0,0,1,89,-1,-89,75,10318,4,488,71,9830,5,681,66,9149,"2","1_7",138.450704225352,0.0704225352112676,0,0,0,0,1,0
"5987","GOVERNMENT",2012-02-06,2,2012-02-01,5,1,178,0,0,1,178,75,10318,3,399,72,9919,6,770,66,9149,"2","1_7",137.763888888889,0.0833333333333333,0,0,0,0,1,0
"5988","GOVERNMENT",2012-02-06,2,2012-01-31,6,0,0,0,0,0,0,74,10140,3,399,71,9741,5,681,66,9060,"2","1_7",137.197183098592,0.0704225352112676,0,0,0,0,1,0
"5989","GOVERNMENT",2012-02-06,2,2012-01-30,7,0,0,1,133,-1,-133,74,10140,3,399,71,9741,5,681,66,9060,"2","1_7",137.197183098592,0.0704225352112676,0,0,0,0,1,0
"5990","GOVERNMENT",2012-02-06,2,2012-01-29,8,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","8_14",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5991","GOVERNMENT",2012-02-06,2,2012-01-28,9,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","8_14",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5992","GOVERNMENT",2012-02-06,2,2012-01-27,10,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","8_14",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5993","GOVERNMENT",2012-02-06,2,2012-01-26,11,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","8_14",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5994","GOVERNMENT",2012-02-06,2,2012-01-25,12,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","8_14",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5995","GOVERNMENT",2012-02-06,2,2012-01-24,13,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","8_14",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5996","GOVERNMENT",2012-02-06,2,2012-01-23,14,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","8_14",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5997","GOVERNMENT",2012-02-06,2,2012-01-22,15,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","15_21",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5998","GOVERNMENT",2012-02-06,2,2012-01-21,16,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","15_21",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"5999","GOVERNMENT",2012-02-06,2,2012-01-20,17,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","15_21",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6000","GOVERNMENT",2012-02-06,2,2012-01-19,18,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","15_21",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6001","GOVERNMENT",2012-02-06,2,2012-01-18,19,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","15_21",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6002","GOVERNMENT",2012-02-06,2,2012-01-17,20,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","15_21",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6003","GOVERNMENT",2012-02-06,2,2012-01-16,21,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","15_21",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6004","GOVERNMENT",2012-02-06,2,2012-01-15,22,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","22_28",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6005","GOVERNMENT",2012-02-06,2,2012-01-14,23,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","22_28",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6006","GOVERNMENT",2012-02-06,2,2012-01-13,24,0,0,0,0,0,0,74,10140,2,266,72,9874,6,814,66,9060,"2","22_28",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6007","GOVERNMENT",2012-02-06,2,2012-01-12,25,8,1229,1,133,7,1096,74,10140,2,266,72,9874,6,814,66,9060,"2","22_28",137.138888888889,0.0833333333333333,0,0,0,0,1,0
"6008","GOVERNMENT",2012-02-06,2,2012-01-11,26,3,399,0,0,3,399,66,8911,1,133,65,8778,5,665,60,8113,"2","22_28",135.046153846154,0.0769230769230769,0,0,0,0,1,0
"6009","GOVERNMENT",2012-02-06,2,2012-01-10,27,1,133,0,0,1,133,63,8512,1,133,62,8379,5,665,57,7714,"2","22_28",135.145161290323,0.0806451612903226,0,0,0,0,1,0
"6010","GOVERNMENT",2012-02-06,2,2012-01-09,28,8,1064,0,0,8,1064,62,8379,1,133,61,8246,4,532,57,7714,"2","22_28",135.180327868852,0.0655737704918033,0,0,0,0,1,0
"6011","GOVERNMENT",2012-02-06,2,2012-01-08,29,0,0,0,0,0,0,54,7315,1,133,53,7182,3,399,50,6783,"2","29_32",135.509433962264,0.0566037735849057,0,0,0,0,1,0
"6012","GOVERNMENT",2012-02-06,2,2012-01-07,30,0,0,0,0,0,0,54,7315,1,133,53,7182,3,399,50,6783,"2","29_32",135.509433962264,0.0566037735849057,0,0,0,0,1,0
"6013","GOVERNMENT",2012-02-06,2,2012-01-06,31,23,3192,1,133,22,3059,54,7315,1,133,53,7182,3,399,50,6783,"2","29_32",135.509433962264,0.0566037735849057,0,0,0,0,1,0
"6014","GOVERNMENT",2012-02-06,2,2012-01-05,32,5,665,0,0,5,665,31,4123,0,0,31,4123,2,266,29,3857,"2","29_32",133,0.0645161290322581,0,0,0,0,1,0
"6015","GOVERNMENT",2012-02-07,3,2012-02-06,1,0,0,2,266,-2,-266,78,10717,8,1020,70,9697,1,149,69,9548,"3","1_7",138.528571428571,0.0142857142857143,0,0,0,0,1,0
"6016","GOVERNMENT",2012-02-07,3,2012-02-05,2,0,0,1,133,-1,-133,78,10717,6,754,72,9963,3,415,69,9548,"3","1_7",138.375,0.0416666666666667,0,0,0,0,1,0
"6017","GOVERNMENT",2012-02-07,3,2012-02-04,3,0,0,0,0,0,0,78,10717,5,621,73,10096,4,548,69,9548,"3","1_7",138.301369863014,0.0547945205479452,0,0,0,0,1,0
"6018","GOVERNMENT",2012-02-07,3,2012-02-03,4,0,0,1,133,-1,-133,78,10717,5,621,73,10096,4,548,69,9548,"3","1_7",138.301369863014,0.0547945205479452,0,0,0,0,1,0
"6019","GOVERNMENT",2012-02-07,3,2012-02-02,5,0,0,1,89,-1,-89,78,10717,4,488,74,10229,5,681,69,9548,"3","1_7",138.22972972973,0.0675675675675676,0,0,0,0,1,0
"6020","GOVERNMENT",2012-02-07,3,2012-02-01,6,1,178,0,0,1,178,78,10717,3,399,75,10318,6,770,69,9548,"3","1_7",137.573333333333,0.08,0,0,0,0,1,0
"6021","GOVERNMENT",2012-02-07,3,2012-01-31,7,0,0,0,0,0,0,77,10539,3,399,74,10140,5,681,69,9459,"3","1_7",137.027027027027,0.0675675675675676,0,0,0,0,1,0
"6022","GOVERNMENT",2012-02-07,3,2012-01-30,8,0,0,1,133,-1,-133,77,10539,3,399,74,10140,5,681,69,9459,"3","8_14",137.027027027027,0.0675675675675676,0,0,0,0,1,0
"6023","GOVERNMENT",2012-02-07,3,2012-01-29,9,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","8_14",136.973333333333,0.08,0,0,0,0,1,0
"6024","GOVERNMENT",2012-02-07,3,2012-01-28,10,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","8_14",136.973333333333,0.08,0,0,0,0,1,0
"6025","GOVERNMENT",2012-02-07,3,2012-01-27,11,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","8_14",136.973333333333,0.08,0,0,0,0,1,0
"6026","GOVERNMENT",2012-02-07,3,2012-01-26,12,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","8_14",136.973333333333,0.08,0,0,0,0,1,0
"6027","GOVERNMENT",2012-02-07,3,2012-01-25,13,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","8_14",136.973333333333,0.08,0,0,0,0,1,0
"6028","GOVERNMENT",2012-02-07,3,2012-01-24,14,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","8_14",136.973333333333,0.08,0,0,0,0,1,0
"6029","GOVERNMENT",2012-02-07,3,2012-01-23,15,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","15_21",136.973333333333,0.08,0,0,0,0,1,0
"6030","GOVERNMENT",2012-02-07,3,2012-01-22,16,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","15_21",136.973333333333,0.08,0,0,0,0,1,0
"6031","GOVERNMENT",2012-02-07,3,2012-01-21,17,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","15_21",136.973333333333,0.08,0,0,0,0,1,0
"6032","GOVERNMENT",2012-02-07,3,2012-01-20,18,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","15_21",136.973333333333,0.08,0,0,0,0,1,0
"6033","GOVERNMENT",2012-02-07,3,2012-01-19,19,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","15_21",136.973333333333,0.08,0,0,0,0,1,0
"6034","GOVERNMENT",2012-02-07,3,2012-01-18,20,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","15_21",136.973333333333,0.08,0,0,0,0,1,0
"6035","GOVERNMENT",2012-02-07,3,2012-01-17,21,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","15_21",136.973333333333,0.08,0,0,0,0,1,0
"6036","GOVERNMENT",2012-02-07,3,2012-01-16,22,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","22_28",136.973333333333,0.08,0,0,0,0,1,0
"6037","GOVERNMENT",2012-02-07,3,2012-01-15,23,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","22_28",136.973333333333,0.08,0,0,0,0,1,0
"6038","GOVERNMENT",2012-02-07,3,2012-01-14,24,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","22_28",136.973333333333,0.08,0,0,0,0,1,0
"6039","GOVERNMENT",2012-02-07,3,2012-01-13,25,0,0,0,0,0,0,77,10539,2,266,75,10273,6,814,69,9459,"3","22_28",136.973333333333,0.08,0,0,0,0,1,0
"6040","GOVERNMENT",2012-02-07,3,2012-01-12,26,8,1229,1,133,7,1096,77,10539,2,266,75,10273,6,814,69,9459,"3","22_28",136.973333333333,0.08,0,0,0,0,1,0
"6041","GOVERNMENT",2012-02-07,3,2012-01-11,27,3,399,0,0,3,399,69,9310,1,133,68,9177,5,665,63,8512,"3","22_28",134.955882352941,0.0735294117647059,0,0,0,0,1,0
